letter_id,from_id,from_name,to_id,to_name,date
SP_29/417_f.155,S027018,Lieutenant-Colonel W. Rooke,E012119-S043025-T000000,Sir Leoline Jenkins,1681-10-29
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2097-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S044202,Sir Thomas Lynch,1681-10-31
SP_29/417_f.162,S052631,William Verrier,S008498,Colonel John Strode,1681-10-31
SP_29/417_f.516,S011388,David Povey,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-30
SP_29/417_f.274,S024632,John Warde,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-30
SP_29/417_f.192,S030906,Mayor and Commonalty of the Borough and Foreign of Walsall,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-30
SP_44/62_f.351,E012119-S043025-T000000,Sir Leoline Jenkins,S036008,President and Fellows of Magdelen College,1681-11-01
SP_29/417_f.275,S043880,Sir Samuel Clarke,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-30
SP_89/14_f.143,S048380,Thomas Maynard,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-11
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2108-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028188,Lords Treasury,1681-11-01
SP_91/3_f.336,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049839,Tsar Feodor,1681-11-30
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2103-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S050771,Warden and Fellows of All Souls,1681-11-01
SP_29/359_f.42,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S006383,Captain Weybourne,1681-11-01
SP_29/417_f.407,S007587,City of Exeter,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-30
SP_63/342_f.170,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-02
SP_29/417_f.169,S011388,David Povey,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-03
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2123-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S032666,Mr. Finch,1681-11-04
SP_67/1_f.2,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-11-04
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2127-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S029182,Madam Strode,1681-11-05
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2131-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-11-05
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2128-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028188,Lords Treasury,1681-11-05
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2130-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049789,Treasury Commissioners in Scotland,1681-11-05
SP_29/417_f.183,S023793,John Mendham,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-06
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2137-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1681-11-08
SP_29/417_f.203,S012183,Donouth Kearney,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-09
SP_29/417_f.197,S019570,Herbert Aubrey,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-09
SP_29/417_f.201,S023428,John Hudson,S015937,Francis Charlton,1681-11-09
SP_44/62_f.353,E012119-S043025-T000000,Sir Leoline Jenkins,S027335,Lord Chief Justice Pemberton,1681-11-09
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2154-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S019580,Herbert Westphaling,1681-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2153-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S031005,Mayor and another of Thetford,1681-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2152-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E000000-S052517-T036027,"William Stanley, Earl of Derby",1681-11-10
SP_89/14_f.141,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2155-cm,S000855,"Alexander Stewart, Earl of Moray",S041693,Sir George Gordon of Haddo,1681-11-10
SP_29/417_f.206,E911248-S043928-T000000,Sir Symon Degge,E911246-S038373-T026395,"Robert Bertie, Lord Willoughby",1681-11-11
SP_44/62_f.355,E012119-S043025-T000000,Sir Leoline Jenkins,E019508-S001553-T000000,"Sparrow, Anthony (Dr)",1681-11-12
SP_44/66_f.19,E012119-S043025-T000000,Sir Leoline Jenkins,S025436,Justices of Middlesex,1681-11-12
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2170-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S000451,Admiralty,1681-11-13
SP_29/417_f.212,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S012474,Dr. Henry Compton,1681-11-14
SP_63/342_f.172,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-14
SP_29/417_f.215,E002620-S051125-T000000,William Blathwaite,S001895,Attorney-General,1681-11-15
SP_29/417_f.215,E002620-S051125-T000000,William Blathwaite,S044949,Solicitor-General,1681-11-15
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2178-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E012005-S020946-T000000,"James II and VII, King of England, Scotland, and Ireland",1681-11-15
SP_29/417_f.223,S008902,Colonel William Doughty,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2189-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S012870,Dr. Thomas Lamplugh,1681-11-17
SP_44/62_f.357,E012119-S043025-T000000,Sir Leoline Jenkins,E007902-S023013-T000000,"John Fell, Bishop of Oxford",1681-11-17
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2187-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E023347-S030822-T000000,"Plymouth, Mayor of",1681-11-17
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2190-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S032223,Mr. Aubrey,1681-11-17
SP_29/417_f.234,S011351,David Fitzgerald,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2192-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S011504,Dean and Chapter of Chichester,1681-11-18
SP_44/66_f.21,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S020074,Inhabitants of Ipswich,1681-11-18
SP_44/66_f.21,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S002134,Bailiffs and Recorder of Ipswich,1681-11-18
SP_44/66_f.21,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S003054,Burgesses of Ipswich,1681-11-18
SP_29/417_f.236,S018956,Henry Butler,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-19
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2201-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1681-11-19
SP_44/62_f.359,E012119-S043025-T000000,Sir Leoline Jenkins,S031164,Mayor of Marlborough,1681-11-19
SP_63/342_f.174,E003873-S020751-T000000,"James Butler, Duke of Ormond",E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-21
SP_29/417_f.242,S024808,John Zeale,E017503-S035482-T000000,"Rich, Peter",1681-11-21
SP_29/417_f.238,E014603-S035450-T000000,"Peter Mews, Bishop of Winchester",E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-21
SP_29/417_f.244,E007738-S044106-T000000,"Sir Thomas Exton, Advocate General",E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-21
SP_63/342_f.199,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-22
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2210-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027601,Lord High Chamberlain,1681-11-22
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2211-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E000000-S052517-T036027,"William Stanley, Earl of Derby",1681-11-22
SP_44/53_f.520,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049835,Trustees of the Charterhouse,1681-11-22
SP_44/62_f.361,E012119-S043025-T000000,Sir Leoline Jenkins,E007992-S018852-T000000,"Heneage Finch, Earl of Winchilsea",1681-11-23
SP_29/417_f.261,S011145,"Daniel Barker, mayor",E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-25
SP_29/417_f.259,S012460,Dr. Guy Carleton,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-25
SP_99/54_f.104,S019706,Hobson,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-05
SP_89/14_f.145,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-25
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2230-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E012005-S020946-T000000,"James II and VII, King of England, Scotland, and Ireland",1681-11-25
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2229-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S030905,Mayor and Commonalty of New Woodstock,1681-11-25
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2231-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049789,Treasury Commissioners in Scotland,1681-11-25
SP_29/417_f.263,S017306,George Evans,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-26
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2234-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S012505,Dr. Isaac Bargrave,1681-11-26
SP_44/62_f.363,E012119-S043025-T000000,Sir Leoline Jenkins,S027720,Lord Mayor,1681-11-26
SP_63/341_f.52,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1681-11-26
SP_44/66_f.31,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S009446,Commissioners for the Lieutenancy of London,1681-11-26
SP_29/417_f.270,S039901,Samuel Pordage,S015937,Francis Charlton,1681-11-28
SP_29/417_f.265,E916665-S042749-T000000,Sir John Moore,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-28
SP_29/417_f.267,S044790,Sir William Smith,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-28
SP_29/417_f.268,S052459,William Shermar,E012119-S043025-T000000,Sir Leoline Jenkins,1681-11-28
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2247-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027292,Lord Cheyne,1681-11-29
SP_44/67_f.18,S054724,Mary Browne,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-11-30
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2255-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S011528,Dean and Chapter of Lincoln,1681-11-30
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2255-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S045293,Sub-dean of Lincoln,1681-11-30
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2252-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049835,Trustees of the Charterhouse,1681-11-30
SP_29/417_f.368,S039502,Roger l&#x0027;Estrange,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-31
SP_29/417_f.299,S039887,Samuel Oates,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-31
SP_29/417_f.276,S042269,Sir James Hay,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-01
SP_63/342_f.211,S042562,Sir John Eustace,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-31
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2263-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S032223,Mr. Aubrey,1681-12-01
SP_29/417_f.346,S047441,Thomas Bedford,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-19
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2366-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-12-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2367-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-12-19
SP_29/417_f.283,S022474,John Booth,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-02
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2270-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E020021-S007072-T000000,"Talbot, Charles",1681-12-02
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2273-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-12-02
SP_63/341_f.53,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1681-12-03
SP_44/66_f.33,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E012405-S019209-T000000,"Justel, Henri",1681-12-03
SP_29/417_f.285,S039502,Roger l&#x0027;Estrange,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-04
SP_29/417_f.287,S002933,Brian Heyns,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-05
SP_29/417_f.296,S024431,John Strode,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-06
SP_63/342_f.201,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-06
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2288-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S012810,Dr. Smyth,1681-12-06
SP_44/62_f.365,E012119-S043025-T000000,Sir Leoline Jenkins,S044792,Sir William Smyth,1681-12-06
SP_29/417_f.298,S054763,Edward Warner,S016189,Francis Royley,1681-12-06
SP_63/342_f.203,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-07
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2294-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E023347-S030822-T000000,"Plymouth, Mayor of",1681-12-08
SP_89/14_f.146,S006925,Charles Fanshaw,S046740,The Marquis d&#x0027;Arronches,1681-12-08
SP_44/68_f.415,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1681-12-09
SP_89/15_f.146,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1681-12-09
SP_89/14_f.147,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-09
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2298-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-12-09
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2302-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E000000-S052517-T036027,"William Stanley, Earl of Derby",1681-12-10
SP_29/417_f.306,E001993-S018912-T000000,"Henry Bennet, Earl of Arlington",E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-10
SP_29/417_f.304,S025436,Justices of Middlesex,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-10
SP_63/342_f.205,S027490,Lord Dunkellin,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-10
SP_47/1_f.2,S042697,Sir John Lanier,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-10
SP_29/417_f.308,S047845,Thomas Earle,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-10
SP_29/417_f.310,S022474,John Booth,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-12
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2312-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027720,Lord Mayor,1681-12-12
SP_29/417_f.311,S052459,William Shermar,S043466,Sir Richard Dereham,1681-12-12
SP_63/342_f.207,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-13
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2317-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E014954-S017498-T000000,"Morley, George",1681-12-13
SP_44/62_f.369,E012119-S043025-T000000,Sir Leoline Jenkins,S030817,Mayor &amp;c. of Norwich,1681-12-13
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2322-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S022959,"John Egerton, Earl of Bridgewater",1681-12-14
SP_63/342_f.209,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-14
SP_29/417_f.313,S036490,R. P.,E003873-S020751-T000000,"James Butler, Duke of Ormond",1681-12-14
SP_44/66_f.40,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S030982,Mayor and Recorder of Oxford,1681-12-14
SP_29/417_f.572,S022356,John Barrow,S012899,Dr. Turner,1681-12-15
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2343-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S012460,Dr. Guy Carleton,1681-12-15
SP_44/62_f.371,E012119-S043025-T000000,Sir Leoline Jenkins,S022959,"John Egerton, Earl of Bridgewater",1681-12-15
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2345-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S030850,Mayor and Aldermen of Reading,1681-12-15
SP_29/417_f.315,E018291-S043768-T000000,Sir Robert Sawyer,E002620-S051125-T000000,William Blathwaite,1681-12-15
SP_29/417_f.327,S011145,"Daniel Barker, mayor",E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-16
SP_29/417_f.325,S020954,James Jones,S033279,Mr. Pierce,1681-12-16
SP_29/417_f.323,S042269,Sir James Hay,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-16
SP_44/53_f.518,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049835,Trustees of the Charterhouse,1681-12-16
SP_29/417_f.333,S020991,James Magrath,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-17
SP_29/417_f.335,S020991,James Magrath,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-17
SP_29/417_f.331,S039502,Roger l&#x0027;Estrange,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-17
SP_63/341_f.55,E012119-S043025-T000000,Sir Leoline Jenkins,E003873-S020751-T000000,"James Butler, Duke of Ormond",1681-12-17
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2358-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027720,Lord Mayor,1681-12-17
SP_44/62_f.373,E012119-S043025-T000000,Sir Leoline Jenkins,S030830,Mayor and Aldermen of Bristol,1681-12-17
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2363-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S000451,Admiralty,1681-12-18
SP_29/417_f.339,S022474,John Booth,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-18
SP_29/417_f.337,E017503-S035482-T000000,"Rich, Peter",E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2364-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E012005-S020946-T000000,"James II and VII, King of England, Scotland, and Ireland",1681-12-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2364-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S036223,Privy Council of Scotland,1681-12-18
SP_29/417_f.574,S012474,Dr. Henry Compton,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-19
SP_63/342_f.221,E003873-S020751-T000000,"James Butler, Duke of Ormond",E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-19
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2371-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S010172,Common Serjeant,1681-12-19
SP_29/417_f.341,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S025333,Justice Pierce,1681-12-19
SP_29/417_f.351,S026430,Laurence Mowbray,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-20
SP_63/341_f.56,E012119-S043025-T000000,Sir Leoline Jenkins,E003873-S020751-T000000,"James Butler, Duke of Ormond",1681-12-20
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2379-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E017503-S035482-T000000,"Rich, Peter",1681-12-20
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2382-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1681-12-20
SP_44/62_f.375,E012119-S043025-T000000,Sir Leoline Jenkins,S005043,Captain Daniel Dering,1681-12-20
SP_29/417_f.349,S043839,Sir Roger Norwich,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-20
SP_89/14_f.150,S048380,Thomas Maynard,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-30
SP_29/417_f.347,E002620-S051125-T000000,William Blathwaite,S043147,Sir Nicholas Crisp,1681-12-20
SP_29/417_f.354,S017306,George Evans,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-21
SP_29/417_f.352,S026430,Laurence Mowbray,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-21
SP_29/417_f.352,S038394,Robert Bolron,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2390-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1681-12-21
SP_44/62_f.379,E012119-S043025-T000000,Sir Leoline Jenkins,S030958,Mayor and Jurats of Rye,1681-12-22
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m2396-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S031166,Mayor of Monmouth,1681-12-22
SP_89/14_f.148,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-22
SP_44/72_f.223,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E007738-S044106-T000000,"Sir Thomas Exton, Advocate General",1681-12-22
SP_29/417_f.362,S015697,Four Justices of Monmouthshire,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-23
SP_29/417_f.360,S023717,John Macnamara,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-23
SP_29/417_f.364,S029493,Major John Willoughby,S041248,Sir Edward Griffin,1681-12-23
SP_44/62_f.385,E012119-S043025-T000000,Sir Leoline Jenkins,S001895,Attorney-General,1681-12-23
SP_29/417_f.372,S011351,David Fitzgerald,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-24
SP_29/417_f.373,S014375,Edward Ivie,E012119-S043025-T000000,Sir Leoline Jenkins,1681-12-24
SP_29/417_f.377,E022271-S024691-T000000,"Whitfield, John (Reverend)",S047441,Thomas Bedford,1681-12-24
SP_63/342_f.224,S032075,Mortaugh Downey,S037759,Richard Marrard,1681-12-24
SP_29/417_f.375,S041248,Sir Edward Griffin,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1681-12-24
