language_primary,estc_id,gatherings.original,width.original,height.original,obl.original,gatherings,width,height,obl,area,original,publication_year_from,publication_year_till,publication_year,publication_decade,publication_century,uncertain,circa,range,price,prices_found,Pound,Shilling,Pence,total_price,year,Commodity,Market,variety,currancy,volume,C.currancy,C.volume,value,notes,source,total_price_in_silver,freq,annual,is_periodical,short_title,work_id,publication_place,publication_country,false_imprint,org_260_a,org_260_a_square_brackets,org_752_a,org_752_b,org_752_d,longitude,latitude,geo_id,pagecount.multiplier,pagecount.squarebracket,pagecount.plate,pagecount.arabic,pagecount.roman,pagecount.sheet,pagecount,volnumber,volcount,parts,pagecount_from,pagecount.orig,singlevol,multivol,issue,document.items,paper,document_type
English,T142651,8vo,NA,NA,FALSE,8vo,13,19,0,247,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The measures of resistance to the higher powers, so far as becomes a Christian",14750-measures of resistance to higher powers so far as becomes christian in sermon preachd on january 30th 1709/10 being solemn day of fasting and humiliation for execrable murder of charles martyr of blessed memory at parish-church of st,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,48,48,NA,1,NA,original,48,TRUE,FALSE,FALSE,1,1029.16666666667,In-between
English,T108633,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The law of elections,3-public general acts,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,17,0,147,0,0,164,NA,2,NA,original,164,FALSE,TRUE,FALSE,2,3516.31944444444,Book
English,R182273,1to,NA,NA,FALSE,2fo,30,45,0,1350,1700?],1700,NA,1700,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Purchase's proposals,186343-purchases proposals to shew nature of general register and advantage to kingdom by it,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N55231,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXIX. [1719],1719,1719,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The loyal subject, or, A full and true representation of grand frauds, committed in His Majesties customs",28821-loyal subject or full and true representation of grand frauds committed in his majesties customs most humbly offerd to their excellencies lords justices of great britain,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,27,4,0,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,771.875,In-between
English,T111188,4to,NA,NA,FALSE,4to,22,28,0,616,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A full, true, distinct and perfect account of the prodigy, which with wonder and amazement was observed at Dublin, Sunday May the 24th 1713, in the evening; with convenient remarks thereon, By John Whalley Professor of Astrology and Physick",93363-a full true distinct and perfect account of prodigy which with wonder and amazement was observed at dublin sunday may 24th 1713 in evening with convenient remarks thereon by john whalley professor of astrology and physick,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,427.777777777778,Pamphlet
English,N14159,4to,NA,NA,FALSE,4to,22,28,0,616,1713],1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A true relation of the late case in convocation, concerning an address proposed to be presented to Her Majesty upon the conclusion of the peace",74149-a true relation of case in convocation concerning address proposed to be presented to her majesty upon conclusion of peace,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,9,0,0,10,NA,1,NA,original,10,TRUE,FALSE,FALSE,1,534.722222222222,Pamphlet
English,T76292,4to,NA,NA,FALSE,4to,22,28,0,616,1702.,1702,NA,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Strange and remarkable prophesies,936-strange and remarkable prophesies and predictions of holy learned and excellent james usher,Dublin,Ireland,FALSE,[Dublin?] :,TRUE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,427.777777777778,Pamphlet
English,T129370,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The rule and exercises of holy dying,182-rule and exercises of holy living,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,21,2,259,0,0,282,NA,1,NA,original,282,TRUE,FALSE,FALSE,1,6046.35416666667,Book
English,N65581,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1714?],1714,NA,1714,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"To the Right Honourable the Lords spiritual and temporal of Great-Britain in Parliament assembled. The humble petition of the bankrupts and insolvents in the several goals of King's-Bench, Fleet, Ludgate, Newgate, Wood-Street Compter, Poultry Compter, and Marshalsea, .",X-to the right honourable the lords spiritual and temporal of great-britain in parliament assembled. the humble petition of the bankrupts,London,England,FALSE,"[London?,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T187306,1to,NA,NA,FALSE,2fo,30,45,0,1350,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"By the Lord Lieutenant General and General Governour of Ireland, a proclamation",2978-proclamations,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T116589,8vo,NA,NA,FALSE,8vo,13,19,0,247,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Travels through Denmark and some parts of Germany,174046-relation en forme de journal dun voyage fait en danemarc,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,9,2,431,0,0,442,NA,1,NA,original,442,TRUE,FALSE,FALSE,1,9476.90972222222,Book
English,N15214,8vo,NA,NA,FALSE,8vo,13,19,0,247,1709.,1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Bleinheim, a poem",3909-bleinheim poem inscribd to right honourable robert harley,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,16,16,NA,1,NA,original,16,TRUE,FALSE,FALSE,1,343.055555555556,Pamphlet
English,T39847,8vo,NA,NA,FALSE,8vo,13,19,0,247,1719 [1720],1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A new frame for the picture of Quakerism,7620-picture of quakerism,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,149,18,0,168,NA,1,NA,original,168,TRUE,FALSE,FALSE,1,3602.08333333333,Book
English,T35277,8vo,NA,NA,FALSE,8vo,13,19,0,247,1718.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 1s,1s,0,1,0,12,1718,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),5.56790322,NA,NA,FALSE,The false notion of a Christian priesthood,48132-false notion of christian priesthood and pretences to sacerdotal oblation intercession benediction and authoritative absolution,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,96,0,0,98,NA,1,NA,original,98,TRUE,FALSE,FALSE,1,2101.21527777778,In-between
English,T48474,4to,NA,NA,FALSE,4to,22,28,0,616,1712.,1712,NA,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Snell's Art of writing; in its theory and practice. A new copy-book, .",23674-art of writing in its theory and practice by charles snell,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,106.944444444444,Pamphlet
English,N55524,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1712.,1712,NA,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A compendium of the laws,171212-a compendium of laws i,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,13,0,299,0,0,312,NA,1,NA,original,312,TRUE,FALSE,FALSE,1,6432.29166666667,Book
English,T230785,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1702,1702,NA,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Collar days and offering days,X-collar days and offering days,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T56945,4to,NA,NA,FALSE,4to,22,28,0,616,"Printed in the Year, MDCCV. [1705]",1705,1705,1705,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Persecution anatomiz'd,75410-persecution anatomizd or answer to following questions viz,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,23,0,0,28,NA,1,NA,original,28,TRUE,FALSE,FALSE,1,1497.22222222222,Pamphlet
English,T210030,8vo,NA,NA,FALSE,8vo,13,19,0,247,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A sermon preach'd at Dublin on the 23d of October, 1703",145429-a sermon preachd at dublin on 23d of october 1703 being anniversary day of thanksgiving for deliverance of this city from irish rebellion 1641,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,60,60,NA,1,NA,original,60,TRUE,FALSE,FALSE,1,1286.45833333333,In-between
English,T45824,8vo,NA,NA,FALSE,8vo,13,19,0,247,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A sermon about the government of the thoughts,3575-a sermon about government of thoughts preachd before king and queen at white-hall 4th of march being 2d sunday in lent 1693/4,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,22,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,N478378,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1707?],1707,NA,1707,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Tutchin's everlasting monument, or, John drawn to the life","X-tutchin's everlasting monument, or, john drawn to the life",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T99461,4to,NA,NA,FALSE,4to,22,28,0,616,1701.,1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The tryal and conviction of Patrick Hurly,18935-tryal and conviction of patrick hurly of moughna in county of clare gent,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,96,96,NA,2,NA,original,96,FALSE,TRUE,FALSE,2,5133.33333333333,In-between
English,T219007,2fo,NA,NA,FALSE,2fo,30,45,0,1350,"printed, 1718.",1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The vvhole tryal and examination of Richard Barnwell,X-the vvhole tryal and examination of richard barnwell,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T186345,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1701?],1701,NA,1701,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The old world or it is far from the world that I have seen. To be sung to its own proper new tune,X-the old world or it is far from the world that i have seen. to be sung to its own,Edinburgh,Scotland,FALSE,"[Edinburgh?,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T188592,8vo,NA,NA,FALSE,8vo,13,19,0,247,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An inquiry into the manner of creating peers,10386-inquiry into manner of creating peers,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,74,0,0,78,NA,1,NA,original,78,TRUE,FALSE,FALSE,1,1672.39583333333,In-between
English,N26754,8vo,NA,NA,FALSE,8vo,13,19,0,247,1718.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The case of the forfeited estates in Scotland,15550-case of forfeited estates in scotland considerd in letter to noble l----d,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,48,48,NA,1,NA,original,48,TRUE,FALSE,FALSE,1,1029.16666666667,In-between
English,N4446,4to,NA,NA,FALSE,4to,22,28,0,616,Printed in the Year 1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Mrs. Frances Shaftoe's narrative,6143-mrs frances shaftoes narrative,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,31,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,1711.11111111111,Pamphlet
English,T63875,4to,NA,NA,FALSE,4to,22,28,0,616,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A true account of the unaccountable dealings of some Roman Catholick missionars of this nation, for seducing proselytes from the simplicity of the gospel, to the Roman mystery of iniquity. ... By Mr. Edward Stephens",23166-a true account of unaccountable dealings of some roman catholick missionars of this nation for seducing proselytes from simplicity of gospel to roman mystery of iniquity by mr edward stephens,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,60,0,0,64,NA,1,NA,original,64,TRUE,FALSE,FALSE,1,3422.22222222222,In-between
English,T198597,8vo,NA,NA,FALSE,8vo,13,19,0,247,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A time to weep,185907-a time to weep or reasonableness and necessity of continuing observation of xxx day of january in scotland as well as england as day of solemn humiliation and publick sorrow,Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,1,0,35,0,0,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,771.875,In-between
English,N53918,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1705],1705,NA,1705,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An Act for the encouragement and encrease of seamen, and for the better and speedier manning Her Majesties fleet","X-an act for the encouragement and encrease of seamen, and for the better and speedier manning her majesties fleet",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,12,12,NA,1,NA,original,12,TRUE,FALSE,FALSE,1,1406.25,Pamphlet
English,T58464,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Come and welcome to Jesus Christ,498-come and welcome to jesus christ,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,166,0,0,168,NA,1,NA,original,168,TRUE,FALSE,FALSE,1,3463.54166666667,Book
English,N14266,2fo,NA,NA,FALSE,2fo,30,45,0,1350,"Printed in the Year, MDCCXV. [1715]",1715,1715,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Thalia triumphans,3030-thalia triumphans,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,937.5,Pamphlet
English,N471293,8vo,NA,NA,FALSE,8vo,13,19,0,247,M DCC XIII. [1713],1713,1713,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Several sermons upon useful subjects. Vol. II. By W. Sherlock, D.D. Late Dean of St. Paul's",48255-several sermons upon useful subjects vol ii,London,England,FALSE,London:,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,456,0,0,464,NA,1,NA,original,464,TRUE,FALSE,FALSE,1,9948.61111111111,Book
English,T139077,8vo,NA,NA,FALSE,8vo,13,19,0,247,1718?],1718,NA,1718,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Books printed for Bernard Lintot,15802-books,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,0,0,0,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,171.527777777778,Pamphlet
English,T54807,8vo,NA,NA,FALSE,8vo,13,19,0,247,1709.,1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Sermons on effectual calling,68879-sermons on effectual calling and other important subjects tending to promote practical religion,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,17,0,223,0,0,240,NA,1,NA,original,240,TRUE,FALSE,FALSE,1,5145.83333333333,Book
English,T195066,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,MDCCXI. [1711],1711,1711,1711,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The Whole book of Psalms; collected into English metre,X-the whole book of psalms; collected into english metre,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,2,0,94,0,0,96,NA,1,NA,original,96,TRUE,FALSE,FALSE,1,1979.16666666667,In-between
English,N46683,8vo,NA,NA,FALSE,8vo,13,19,0,247,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Suspiria sacra,45906-suspiria sacra or church of englands memorial with admonition to jesuits and their patrons extracted out of statute law,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,76,10,0,88,NA,1,NA,original,88,TRUE,FALSE,FALSE,1,1886.80555555556,In-between
English,T228638,8vo,NA,NA,FALSE,8vo,13,19,0,247,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Doctor Sacheverell's defence,15418-doctor sacheverells defence in letter to member of parliament,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,32,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,N41655,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The necessity of impeaching the late ministry,4773-necessity of impeaching ministry in letter to earl of hallifax,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,24,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,N50506,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1707?],1707,NA,1707,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Information for the master of Burleigh,178449-information for master of burleigh against her majesties advocate,Edinburgh,Scotland,FALSE,"[Edinburgh?,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,1,0,3,0,0,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
Latin,T61924,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,[1715],1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,De baptismate,X-de baptismate,London,England,FALSE,Londini :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,23,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,494.791666666667,Pamphlet
Latin,R184856,4to,NA,NA,FALSE,4to,22,28,0,616,anno Dom. 1700.,1700,NA,1700,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Disputatio philosophica, de natura & numero universalium",192219-disputatio philosophica de natura and numero universalium quam cum annexis corollariis sole justitiae illustrante generosi aliquot adolescentes ex athenaeo leonardino alumae and inclytae academiae andreanae cum laurea magisteriali hoc anno emittendi publice propugnabunt andreapoli sub praesidio magistri thomae tailsieri ibidem philosophiae professoris,Edinburgh,Scotland,FALSE,Edinbvrgi :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,6,0,20,0,0,26,NA,1,NA,original,26,TRUE,FALSE,FALSE,1,1390.27777777778,Pamphlet
English,N63136,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Verses on November the 4th,48956-on november 4 1712 anniversary of birth of his majesty king william third of glorious memory,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,4,0,0,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,937.5,Pamphlet
